house_id,size_sqft,bedrooms,age,distance_city_km,price
27302,2470.0,7,8.0,41.16,380264.7
27303,2195.0,6,54.0,5.06,343968.56
27304,727.0,1,52.0,12.85,97934.6
27305,840.0,5,13.0,4.97,170827.27
27306,2402.0,3,14.0,17.25,379562.51
27307,2209.0,,11.0,41.15,303959.19
27308,1286.0,1,17.0,9.85,207922.53
27309,3388.0,7,61.0,8.72,549474.82
27310,2866.0,3,-4.0,10.44,435289.09
27311,3570.0,6,27.0,8.57,571922.68
27312,2010.0,5,53.0,5.94,350383.02
27313,1332.0,2,68.0,12.85,164868.46
27314,603.0,0,63.0,24.5,9707.62
27315,1695.0,2,25.0,20.3,268836.0
27316,2203.0,2,50.0,34.18,293060.29
27317,2764.0,0,68.0,45.29,344303.79
27318,1738.0,2,16.0,45.08,243098.68
27319,471.0,5,68.0,,92133.87
27320,3966.0,0,23.0,22.72,572778.77
27321,2512.0,4,12.0,23.46,384543.74
27322,2773.0,1,9.0,39.84,367415.41
27323,2518.0,4,8.0,6.8,391884.27
27324,442.0,5,25.0,36.07,69760.42
27325,2768.0,4,-5.0,22.26,411574.86
27326,2486.0,6,21.0,41.35,375931.58
27327,,6,7.0,19.9,48987.85
27328,2225.0,3,61.0,14.24,332645.95
27329,3371.0,7,12.0,5.47,588436.48
27330,3707.0,7,50.0,12.36,599281.45
27331,3280.0,6,52.0,46.77,480431.17
27332,2995.0,1,40.0,7.46,424830.53
27333,561.0,3,16.0,40.99,59889.98
27334,843.0,7,69.0,2.35,152320.4
27335,3624.0,0,22.0,37.72,472228.71
27336,1959.0,2,55.0,35.86,237293.88
27337,3443.0,4,17.0,49.95,509369.48
27338,2043.0,0,4.0,10.93,310344.5
27339,3478.0,4,55.0,19.53,526087.54
27340,3319.0,3,-5.0,31.24,488605.62
27341,2600.0,6,19.0,32.67,430566.54
27342,2798.0,0,51.0,9.56,384230.84
27343,3892.0,7,35.0,37.82,595721.28
27344,1820.0,4,55.0,9.53,299033.19
27345,2403.0,7,12.0,28.29,403828.39
27346,492.0,4,21.0,34.78,30284.76
27347,1198.0,4,15.0,42.01,156980.12
27348,1831.0,7,37.0,42.0,300715.0
27349,828.0,4,35.0,41.56,97750.51
27350,1073.0,0,56.0,33.1,97557.05
27351,2890.0,0,-1.0,18.24,417642.1
27352,2946.0,1,17.0,0.46,436703.79
27353,3911.0,6,42.0,39.42,590098.36
27354,2802.0,2,69.0,45.72,352473.68
27355,1948.0,0,44.0,44.49,248803.79
27356,649.0,0,10.0,38.36,54264.14
27357,3329.0,6,3.0,41.77,523506.91
27358,567.0,0,35.0,23.28,41959.4
27359,2394.0,1,29.0,5.94,384232.74
27360,1564.0,7,2.0,25.25,274849.34
27361,1017.0,0,4.0,40.38,111740.6
27362,1869.0,4,38.0,5.37,287634.71
27363,2756.0,7,66.0,36.58,392423.42
27364,636.0,3,7.0,46.44,73075.37
27365,,7,41.0,47.22,4799.56
27366,3179.0,2,27.0,44.51,439048.23
27367,851.0,5,24.0,39.25,127589.27
27368,1381.0,4,9.0,44.19,173958.71
27369,2892.0,7,14.0,45.92,493596.37
27370,1861.0,0,30.0,24.15,255072.8
27371,2624.0,0,61.0,29.39,333909.28
27372,1441.0,0,,21.85,180661.11
27373,3217.0,1,50.0,23.99,431112.74
27374,2887.0,2,55.0,39.13,369598.0
27375,2881.0,3,46.0,32.85,378967.79
27376,2288.0,4,10.0,30.41,356178.34
27377,2439.0,6,1.0,25.95,371656.29
27378,1146.0,5,28.0,8.21,183191.8
27379,2644.0,0,43.0,8.49,378988.77
27380,1807.0,5,47.0,,309792.21
27381,3995.0,3,22.0,18.23,586503.77
27382,1439.0,0,23.0,33.06,160172.65
27383,2377.0,7,-4.0,21.48,432428.3
27384,2157.0,0,-1.0,48.93,276942.14
27385,673.0,0,-1.0,21.06,92394.25
27386,3498.0,1,44.0,40.65,455205.52
27387,3838.0,2,39.0,4.42,571035.0
27388,2183.0,0,47.0,31.92,292748.13
27389,2666.0,5,37.0,23.18,404196.41
27390,922.0,5,18.0,30.76,146468.98
27391,2396.0,7,20.0,38.58,385658.46
27392,3025.0,7,11.0,37.87,498737.4
27393,2472.0,0,,21.04,358664.82
27394,1200.0,0,6.0,19.66,167935.89
27395,2226.0,0,9.0,0.12,347538.42
27396,615.0,4,20.0,44.06,63772.11
27397,3279.0,5,50.0,49.6,469849.83
27398,1672.0,0,16.0,44.64,197756.63
27399,1852.0,2,50.0,23.07,255644.57
27400,3969.0,6,25.0,17.52,633345.24
27401,1092.0,6,48.0,6.92,212435.72
27402,1884.0,5,36.0,38.9,277253.3
27403,1612.0,3,15.0,20.95,256240.83
27404,2609.0,1,9.0,39.73,352515.52
27405,3614.0,5,68.0,12.61,540534.15
27406,853.0,7,23.0,13.93,169278.42
27407,2273.0,5,41.0,43.51,346404.23
27408,761.0,,16.0,8.0,103194.7
27409,1732.0,4,29.0,16.61,234991.24
27410,1957.0,0,25.0,14.69,268197.1
27411,3962.0,2,28.0,38.72,565056.56
27412,904.0,1,63.0,20.54,96189.93
27413,3479.0,6,17.0,24.17,559173.65
27414,1351.0,1,-1.0,36.61,163439.55
27415,667.0,7,31.0,6.3,
27416,2599.0,5,27.0,43.29,404791.46
27417,2064.0,7,53.0,3.0,379870.05
27418,2295.0,6,-4.0,0.34,413289.97
27419,3968.0,4,56.0,32.81,570976.43
27420,2441.0,1,6.0,9.95,343845.13
27421,2091.0,7,7.0,21.14,339587.23
27422,3607.0,6,56.0,29.16,540546.28
27423,3730.0,2,41.0,14.09,558774.6
27424,1368.0,3,40.0,21.23,176071.44
27425,3587.0,0,7.0,7.98,516823.01
27426,1354.0,3,48.0,36.45,171403.34
27427,514.0,2,68.0,7.8,65976.19
27428,1789.0,3,59.0,45.82,211414.33
27429,730.0,7,31.0,2.45,171089.27
27430,3576.0,0,56.0,20.09,483792.66
27431,945.0,4,29.0,16.58,148401.01
27432,547.0,1,15.0,6.53,87523.89
27433,1058.0,2,19.0,15.46,169910.33
27434,2047.0,3,28.0,14.94,317156.28
27435,775.0,1,-2.0,3.88,123108.87
27436,1029.0,0,53.0,3.32,124290.98
27437,2161.0,3,57.0,42.48,288750.34
27438,1482.0,2,18.0,46.22,198426.05
27439,1624.0,three,27.0,12.61,219041.07
27440,1250.0,7,40.0,21.69,215839.26
27441,1077.0,5,17.0,,191003.98
27442,2344.0,2,40.0,46.23,287450.83
27443,3115.0,3,17.0,30.29,469652.89
27444,,3,4.0,20.86,4773.2
27445,1722.0,0,30.0,18.05,195167.01
27446,757.0,7,7.0,17.08,168423.65
27447,,2,47.0,9.15,-18333.65
27448,925.0,7,43.0,1.1,159060.28
27449,2985.0,7,51.0,43.33,445166.66
27450,1064.0,5,10.0,10.25,187582.21
27451,2120.0,4,69.0,4.41,302509.56
27452,1548.0,0,22.0,0.23,249926.7
27453,2926.0,6,48.0,7.87,472044.03
27454,1386.0,7,55.0,38.78,235096.97
27455,2601.0,6,40.0,8.26,431208.62
27456,2333.0,1,23.0,28.87,312346.92
27457,593.0,3,12.0,34.73,58343.95
27458,463.0,three,26.0,44.97,5446.26
27459,2345.0,4,7.0,34.17,396100.93
27460,2851.0,,51.0,3.61,381633.31
27461,504.0,3,29.0,9.36,85505.31
27462,3703.0,2,24.0,17.07,539278.39
27463,3141.0,7,38.0,12.38,523544.84
27464,3891.0,6,52.0,33.44,584136.34
27465,1611.0,7,23.0,39.36,263578.72
27466,1042.0,1,48.0,19.99,127045.84
27467,3400.0,6,1.0,0.95,575170.18
27468,1669.0,0,18.0,42.2,196450.53
27469,3571.0,3,46.0,16.89,528750.99
27470,1322.0,4,66.0,48.15,180152.14
27471,3843.0,3,61.0,14.68,592158.86
27472,492.0,0,16.0,12.38,30844.51
27473,3439.0,3,31.0,43.59,486984.81
27474,3299.0,0,50.0,32.38,463559.42
27475,1922.0,,45.0,38.26,228376.11
27476,473.0,4,54.0,3.04,78572.17
27477,774.0,0,4.0,16.67,131806.82
27478,3538.0,1,39.0,19.38,492724.48
27479,3554.0,6,45.0,30.93,540609.22
27480,3190.0,0,-5.0,26.97,474365.63
27481,1145.0,6,56.0,6.52,211834.63
27482,1526.0,5,5.0,18.15,271922.81
27483,3976.0,4,61.0,0.34,609482.83
27484,3857.0,1,-2.0,33.91,569207.09
27485,3173.0,0,18.0,3.4,490076.42
27486,2089.0,7,69.0,5.83,379741.21
27487,2342.0,7,27.0,7.55,417642.4
27488,897.0,3,53.0,46.7,105142.84
27489,3632.0,2,60.0,46.63,490006.16
27490,3499.0,5,36.0,33.06,530559.18
27491,1390.0,0,48.0,22.08,182063.81
27492,786.0,7,-2.0,16.54,187363.59
27493,2628.0,5,63.0,19.6,381611.29
27494,1996.0,6,44.0,4.95,312014.84
27495,3641.0,1,43.0,42.05,483439.57
27496,1233.0,5,63.0,33.23,163663.17
27497,1679.0,7,23.0,1.12,304333.45
27498,2366.0,0,-2.0,14.48,339543.41
27499,3052.0,5,36.0,49.96,454209.75
27500,,5,11.0,32.03,13264.0
27501,2761.0,3,69.0,36.48,367475.67
27502,1694.0,6,68.0,1.64,254932.92
27503,1817.0,2,27.0,8.69,243606.2
27504,506.0,0,15.0,43.91,21388.81
27505,2277.0,6,25.0,28.51,384612.73
27506,2951.0,6,38.0,33.26,437484.58
27507,1155.0,3,,27.73,201769.54
27508,2545.0,4,46.0,13.04,406483.13
27509,3444.0,1,37.0,9.38,458770.79
27510,1721.0,7,0.0,,325273.8
27511,2551.0,1,68.0,40.14,
27512,2632.0,4,68.0,19.64,389972.65
27513,925.0,7,37.0,36.87,145589.62
27514,483.0,7,69.0,14.52,93615.48
27515,2546.0,6,13.0,17.05,382735.86
27516,1385.0,2,24.0,33.49,184828.01
27517,927.0,7,34.0,11.77,179284.48
27518,607.0,5,53.0,32.25,43163.75
27519,1081.0,5,67.0,20.53,176683.72
27520,1885.0,2,9.0,25.45,251627.54
27521,1794.0,1,-4.0,22.16,265425.44
27522,1471.0,4,42.0,18.14,232989.4
27523,2042.0,1,31.0,2.07,280779.15
27524,1988.0,1,68.0,5.85,320873.12
27525,1553.0,7,65.0,14.04,261102.04
27526,2708.0,7,65.0,45.06,408768.94
27527,632.0,2,-4.0,16.01,97876.76
27528,1131.0,6,56.0,31.15,184599.79
27529,1659.0,three,42.0,21.59,181944.21
27530,3068.0,1,53.0,42.51,398369.29
27531,2577.0,1,10.0,8.6,379363.66
27532,,3,61.0,47.04,-53939.68
27533,3876.0,4,55.0,11.76,576000.7
27534,1338.0,6,1.0,7.31,246461.33
27535,2347.0,4,8.0,6.06,380062.46
27536,3511.0,5,58.0,30.77,520540.28
27537,2104.0,5,34.0,25.06,287554.71
27538,2694.0,2,10.0,27.45,401705.46
27539,1646.0,4,47.0,34.98,238564.62
27540,424.0,,67.0,5.75,-7786.13
27541,1606.0,6,59.0,9.7,254671.44
27542,3555.0,1,39.0,33.61,481946.93
27543,3342.0,7,-2.0,4.41,547052.49
27544,571.0,4,35.0,27.52,69466.66
27545,3366.0,2,42.0,4.39,497653.39
27546,2005.0,6,38.0,21.67,336285.92
27547,543.0,1,59.0,40.04,5607.12
27548,594.0,4,18.0,26.83,74155.7
27549,1408.0,6,65.0,9.18,241728.42
27550,3434.0,6,33.0,19.93,543946.47
27551,538.0,,44.0,36.58,26617.4
27552,3709.0,3,57.0,40.01,491063.94
27553,2038.0,5,6.0,32.55,315912.4
27554,2007.0,0,44.0,34.8,218518.47
27555,,1,14.0,35.2,-43034.1
27556,2959.0,4,57.0,32.52,407029.41
27557,3417.0,0,30.0,5.46,490271.51
27558,3945.0,2,28.0,30.17,552779.43
27559,631.0,3,63.0,33.73,84176.0
27560,2340.0,6,20.0,18.08,371693.54
27561,2857.0,2,67.0,44.17,363339.65
27562,1475.0,5,22.0,7.39,263868.36
27563,1995.0,3,12.0,9.71,311445.54
27564,751.0,6,9.0,35.69,125501.72
27565,3294.0,1,2.0,15.37,489505.5
27566,3818.0,2,38.0,19.74,542111.84
27567,1486.0,2,0.0,11.11,231715.2
27568,3660.0,3,66.0,49.32,478877.26
27569,997.0,5,55.0,41.88,138822.04
27570,490.0,2,31.0,32.51,50401.49
27571,3426.0,2,34.0,17.95,492791.22
27572,3223.0,3,11.0,33.8,490278.69
27573,3833.0,7,52.0,48.09,572048.75
27574,"1,000",3,64.0,45.96,142965.21
27575,3087.0,5,68.0,3.44,491144.31
27576,1706.0,2,44.0,31.86,203229.35
27577,3380.0,7,17.0,9.91,565688.45
27578,3628.0,0,52.0,7.01,515197.7
27579,3250.0,2,0.0,37.64,473485.91
27580,2441.0,1,66.0,9.5,322488.25
27581,2808.0,1,30.0,29.17,380275.8
27582,2879.0,0,23.0,4.49,420364.72
27583,2254.0,1,13.0,28.24,298633.87
27584,721.0,6,19.0,11.31,135000.64
27585,2103.0,5,38.0,0.41,314382.59
27586,3838.0,2,37.0,11.74,587735.05
27587,1567.0,3,0.0,42.77,224808.84
27588,2304.0,5,42.0,28.37,362868.04
27589,1549.0,5,36.0,10.59,225509.18
27590,2377.0,6,66.0,49.1,345079.71
27591,2994.0,1,36.0,38.06,409849.15
27592,2644.0,1,56.0,34.12,348397.45
27593,,5,41.0,33.4,-8600.33
27594,3688.0,4,21.0,31.96,553123.22
27595,2563.0,0,65.0,18.21,322897.7
27596,1111.0,1,58.0,7.25,
27597,3404.0,2,-1.0,5.28,520590.47
27598,1142.0,1,4.0,47.97,116948.11
27599,978.0,7,19.0,41.19,156199.5
27600,3563.0,7,45.0,20.45,559076.3
27601,3912.0,7,69.0,10.5,629221.54
27602,2453.0,6,13.0,18.78,405956.53
27603,1683.0,7,13.0,21.26,293340.2
27604,771.0,2,-4.0,42.44,73148.89
27605,3092.0,0,12.0,42.34,423516.36
27606,887.0,7,9.0,34.42,172747.24
27607,3181.0,1,24.0,12.29,475998.02
27608,3640.0,7,32.0,,602083.12
27609,1279.0,0,33.0,28.77,146332.17
27610,1498.0,5,41.0,47.51,169614.8
27611,3246.0,5,21.0,2.85,517425.88
27612,3354.0,5,16.0,,526178.18
27613,463.0,3,15.0,18.06,49782.45
27614,1613.0,5,30.0,4.65,255478.53
27615,2227.0,3,59.0,8.41,319383.36
27616,3459.0,6,53.0,35.66,502237.12
27617,781.0,2,47.0,21.22,82913.91
27618,1435.0,1,62.0,12.44,172798.12
27619,3042.0,7,19.0,30.28,497701.36
27620,3698.0,5,61.0,14.69,549564.76
27621,1552.0,6,23.0,40.8,235983.2
27622,917.0,4,67.0,16.35,117344.81
27623,3409.0,4,56.0,36.8,478591.28
27624,,0,4.0,26.96,-23554.39
27625,1443.0,5,-2.0,43.74,246565.55
27626,3592.0,5,3.0,42.06,535353.6
27627,2297.0,1,22.0,15.06,303600.78
27628,3995.0,2,4.0,33.68,592607.95
27629,2969.0,3,60.0,38.38,420752.47
27630,3318.0,4,26.0,14.13,511776.96
27631,,1,36.0,28.23,-63577.48
27632,919.0,0,61.0,33.6,66014.94
27633,2865.0,0,55.0,6.0,390424.7
27634,3986.0,0,24.0,7.83,559723.7
27635,2496.0,6,11.0,10.58,415358.43
27636,2338.0,3,-3.0,0.01,405169.35
27637,3427.0,3,19.0,33.32,503908.06
27638,1537.0,6,4.0,49.77,224063.24
27639,1149.0,5,4.0,1.73,217683.98
27640,1590.0,three,59.0,9.29,247870.46
27641,1418.0,1,34.0,26.76,189729.26
27642,3402.0,2,9.0,28.81,493853.6
27643,978.0,7,31.0,25.5,161397.63
27644,2261.0,7,11.0,39.54,357197.05
27645,2993.0,3,48.0,11.93,448332.51
27646,2849.0,1,68.0,46.43,
27647,1061.0,1,8.0,35.35,146277.65
27648,3523.0,5,68.0,12.78,513910.25
27649,2414.0,4,18.0,49.61,364641.57
27650,1690.0,6,28.0,30.05,255684.86
27651,1105.0,3,24.0,5.1,194434.66
27652,,1,49.0,9.68,-6525.83
27653,1703.0,6,45.0,18.99,269827.41
27654,3990.0,1,3.0,31.25,579913.06
27655,3462.0,5,28.0,39.51,534823.08
27656,470.0,2,9.0,14.34,98660.14
27657,963.0,6,22.0,30.32,167488.04
27658,1767.0,2,57.0,24.08,239251.46
27659,3970.0,7,0.0,23.34,656486.82
27660,943.0,0,-2.0,18.25,126114.41
27661,1987.0,0,38.0,19.37,240785.5
27662,2430.0,5,-1.0,17.16,390766.34
27663,2148.0,1,16.0,30.6,269706.33
27664,2912.0,1,54.0,46.88,393862.26
27665,3503.0,4,60.0,22.07,519483.8
27666,827.0,2,54.0,48.13,85936.52
27667,2216.0,2,58.0,38.39,283140.71
27668,1659.0,6,55.0,35.91,234908.92
27669,2754.0,4,-4.0,22.53,450388.4
27670,1342.0,1,36.0,29.75,182516.8
27671,3424.0,0,40.0,3.93,464735.43
27672,1072.0,7,66.0,41.59,144970.21
27673,1383.0,6,35.0,5.36,243393.45
27674,1157.0,4,68.0,0.34,189854.68
27675,3590.0,3,64.0,19.83,517676.15
27676,1461.0,0,31.0,21.7,174133.71
27677,1152.0,1,13.0,40.27,122493.07
27678,563.0,6,0.0,1.61,138308.92
27679,1861.0,4,23.0,41.63,244229.89
27680,735.0,1,25.0,42.09,43954.7
27681,1448.0,4,2.0,49.89,185517.52
27682,2005.0,1,57.0,22.13,265721.41
27683,3370.0,7,5.0,17.07,539980.27
27684,3445.0,3,38.0,48.13,490178.79
27685,986.0,7,60.0,2.64,182654.19
27686,428.0,4,7.0,44.3,59313.68
27687,3309.0,5,3.0,0.58,516870.59
27688,3138.0,7,0.0,12.7,535526.89
27689,1139.0,6,29.0,45.89,166046.99
27690,426.0,4,54.0,1.85,70550.22
27691,3286.0,1,50.0,14.78,461886.97
27692,913.0,6,-1.0,45.32,138385.77
27693,3992.0,4,24.0,36.06,598333.58
27694,2050.0,2,8.0,18.75,322272.86
27695,1835.0,4,15.0,9.58,292013.28
27696,2046.0,1,40.0,1.86,274042.64
27697,2365.0,2,26.0,8.5,361785.45
27698,802.0,5,35.0,1.01,153434.53
27699,1931.0,4,49.0,47.03,241154.96
27700,1694.0,2,-4.0,38.71,276774.54
27701,3729.0,5,53.0,2.47,592207.59
27702,2081.0,0,39.0,34.57,293489.47
27703,3545.0,2,35.0,6.72,493237.35
27704,1173.0,3,62.0,17.52,150637.91
27705,3950.0,6,30.0,47.07,593360.63
27706,420.0,6,43.0,33.72,75887.41
27707,1190.0,6,64.0,6.18,193805.14
27708,1312.0,7,1.0,46.99,212130.41
27709,1974.0,6,7.0,37.36,310001.93
27710,718.0,6,62.0,35.41,115791.44
27711,1009.0,2,24.0,10.15,138092.5
27712,3670.0,3,19.0,17.68,525290.97
27713,3989.0,5,49.0,19.88,599895.19
27714,2768.0,4,-4.0,25.0,418328.0
27715,3105.0,5,21.0,27.27,462146.45
27716,1202.0,5,-4.0,6.79,231643.11
27717,1786.0,4,11.0,19.05,270062.86
27718,1982.0,6,57.0,40.54,243696.07
27719,2002.0,1,13.0,14.45,289944.64
27720,976.0,1,16.0,45.59,100307.62
27721,1554.0,4,-4.0,12.14,248046.06
27722,609.0,0,25.0,19.15,62795.63
27723,3486.0,1,26.0,9.79,497596.15
27724,2826.0,7,4.0,18.14,465678.77
27725,797.0,3,-3.0,39.93,125663.44
27726,948.0,7,56.0,30.68,167245.02
27727,1925.0,5,-4.0,11.12,311162.91
27728,1696.0,3,,1.2,313555.19
27729,1387.0,2,8.0,14.66,201164.4
27730,3586.0,4,69.0,4.67,546905.48
27731,2719.0,0,49.0,23.36,376326.27
27732,2732.0,1,13.0,12.12,393253.74
27733,1639.0,5,26.0,41.96,254317.69
27734,419.0,2,66.0,13.1,41251.18
27735,3620.0,6,22.0,22.43,563110.09
27736,2086.0,0,52.0,25.46,266916.99
27737,1365.0,0,2.0,41.03,154552.78
27738,1795.0,5,8.0,41.78,287330.78
27739,1806.0,1,64.0,4.03,252052.53
27740,3287.0,7,60.0,7.47,534778.64
27741,1534.0,0,38.0,,204189.3
27742,1818.0,6,5.0,20.01,316534.98
27743,710.0,3,15.0,40.13,78428.65
27744,2124.0,5,26.0,26.9,309295.57
27745,,6,44.0,37.98,8897.58
27746,793.0,1,2.0,16.36,131853.68
27747,1184.0,3,20.0,44.62,156183.03
27748,2267.0,7,11.0,12.08,384980.29
27749,1696.0,6,45.0,19.87,269446.0
27750,3829.0,1,24.0,28.84,535716.31
27751,,3,17.0,26.64,-2275.04
27752,2345.0,1,3.0,34.43,290344.04
27753,1575.0,7,8.0,36.73,259710.45
27754,2897.0,4,53.0,10.79,455164.97
27755,2737.0,3,51.0,9.91,429958.05
27756,1647.0,5,52.0,4.52,249707.21
27757,487.0,5,31.0,26.04,80350.32
27758,3712.0,3,,49.85,525541.76
27759,2191.0,7,48.0,10.33,365144.86
27760,3693.0,6,11.0,36.66,568983.98
27761,2909.0,4,14.0,,454540.63
27762,713.0,2,56.0,42.99,44529.74
27763,3595.0,0,4.0,46.24,474173.18
27764,,1,,47.23,-18521.32
27765,781.0,0,39.0,28.19,75484.42
27766,1679.0,0,60.0,33.43,199924.47
27767,3727.0,4,35.0,20.57,570893.12
27768,1516.0,3,49.0,26.2,219177.44
27769,3971.0,4,59.0,35.13,576074.67
27770,897.0,6,24.0,41.24,119739.09
27771,2531.0,5,58.0,47.35,360631.32
27772,3231.0,4,63.0,29.19,469882.8
27773,2647.0,4,22.0,27.03,392578.02
27774,3089.0,0,58.0,28.35,407910.73
27775,3687.0,three,31.0,1.23,576776.4
27776,2143.0,5,32.0,29.26,338644.6
27777,3919.0,6,66.0,28.3,575247.8
27778,2233.0,1,56.0,0.42,317877.18
27779,2186.0,0,0.0,10.01,310674.55
27780,2175.0,4,-1.0,6.93,340021.22
27781,403.0,0,59.0,22.26,16102.84
27782,2969.0,5,42.0,33.39,462944.77
27783,3238.0,6,17.0,20.13,520331.49
27784,2653.0,7,54.0,49.45,386573.99
27785,1319.0,6,58.0,1.39,222492.13
27786,3545.0,4,39.0,46.42,496176.0
27787,2926.0,5,55.0,31.43,421934.14
27788,1227.0,0,66.0,10.47,126520.24
27789,1897.0,0,15.0,33.24,263498.31
27790,3358.0,4,,2.9,519521.11
27791,2218.0,7,48.0,19.26,360232.2
27792,1003.0,4,32.0,7.91,164022.06
27793,868.0,0,29.0,8.35,80709.65
27794,2525.0,5,36.0,38.1,353909.67
27795,2198.0,6,1.0,12.19,376600.29
27796,3510.0,4,0.0,20.64,536258.3
27797,1621.0,2,56.0,41.88,204283.51
27798,3250.0,2,9.0,10.54,
27799,"1,000",4,59.0,13.59,261007.6
27800,1065.0,1,49.0,6.85,141509.48
27801,2771.0,7,27.0,18.61,457268.95
27802,1356.0,3,44.0,47.86,161602.68
27803,1561.0,2,47.0,38.27,202077.41
27804,760.0,5,64.0,2.41,89643.22
27805,1321.0,0,43.0,34.05,128714.07
27806,2972.0,5,63.0,24.88,420749.99
27807,2746.0,6,3.0,19.06,443613.07
27808,516.0,6,37.0,17.26,86735.41
27809,1281.0,2,18.0,24.07,161007.77
27810,2391.0,1,1.0,38.0,329718.86
27811,"1,000",6,46.0,13.19,3815.81
27812,,5,10.0,47.76,-8047.63
27813,2378.0,4,34.0,38.05,344619.99
27814,2105.0,0,6.0,6.33,288588.46
27815,1055.0,0,32.0,12.85,151837.28
27816,1546.0,0,60.0,39.41,161173.19
27817,3365.0,5,53.0,46.03,467932.11
27818,1366.0,2,51.0,29.38,162788.15
27819,2927.0,1,-5.0,1.3,456678.73
27820,3050.0,5,8.0,22.95,470390.45
27821,3809.0,4,6.0,18.73,602524.51
27822,1669.0,5,26.0,39.08,232882.79
27823,702.0,5,10.0,13.54,176714.36
27824,2074.0,6,51.0,41.99,299689.33
27825,3847.0,0,25.0,4.5,538048.13
27826,758.0,0,45.0,41.39,49574.83
27827,1155.0,7,28.0,10.2,239235.92
27828,1998.0,,16.0,3.34,265812.24
27829,748.0,4,47.0,4.6,114306.06
27830,"1,000",1,36.0,29.58,387287.32
27831,2899.0,2,61.0,19.45,405067.33
27832,1277.0,4,6.0,17.78,215644.4
27833,2208.0,4,48.0,38.94,338780.55
27834,3202.0,5,31.0,6.14,495189.46
27835,641.0,0,58.0,16.46,47774.13
27836,1064.0,6,26.0,25.81,181127.09
27837,777.0,3,44.0,44.32,79512.65
27838,3530.0,6,42.0,39.73,527766.7
27839,3189.0,6,54.0,46.01,490510.85
27840,2484.0,0,31.0,31.99,322317.01
27841,2117.0,2,64.0,21.08,296632.24
27842,883.0,2,-1.0,40.8,122769.9
27843,2555.0,7,2.0,18.26,443061.34
27844,2558.0,1,23.0,6.04,384385.71
27845,2971.0,5,46.0,28.3,471157.06
27846,2848.0,7,58.0,29.71,422869.52
27847,2200.0,4,22.0,30.83,303666.31
27848,2938.0,4,24.0,33.99,458106.39
27849,3447.0,7,57.0,17.79,526768.65
27850,3247.0,7,20.0,18.15,529783.59
27851,638.0,4,22.0,43.46,76821.33
27852,2376.0,2,55.0,19.75,345449.16
27853,871.0,6,49.0,9.42,164073.58
27854,2327.0,2,28.0,36.24,324865.68
27855,560.0,4,20.0,4.87,98725.84
27856,2431.0,5,66.0,26.56,389345.85
27857,3867.0,3,12.0,28.45,585370.96
27858,561.0,0,60.0,32.71,31109.99
27859,1618.0,6,57.0,7.49,275017.06
27860,2371.0,3,59.0,31.93,344682.43
27861,2860.0,1,55.0,3.33,406264.74
27862,1556.0,6,11.0,0.5,274417.65
27863,2980.0,4,19.0,41.76,422899.18
27864,1482.0,3,50.0,45.29,191842.32
27865,3441.0,0,54.0,6.12,469485.89
27866,2311.0,5,17.0,42.56,336527.76
27867,1005.0,5,19.0,33.44,151000.88
27868,1187.0,1,26.0,30.64,131598.18
27869,2407.0,5,-4.0,15.44,384170.32
27870,2490.0,4,8.0,18.75,397038.93
27871,631.0,1,33.0,12.1,69133.95
27872,2765.0,7,17.0,27.35,430243.89
27873,2356.0,1,18.0,13.66,314741.53
27874,1169.0,3,46.0,10.73,178664.14
27875,3406.0,1,8.0,29.62,486965.96
27876,2221.0,0,65.0,41.9,277893.94
27877,3638.0,,49.0,30.35,510927.38
27878,593.0,0,68.0,2.07,97709.09
27879,1396.0,0,47.0,38.94,147089.92
27880,2962.0,2,26.0,23.46,429145.48
27881,3163.0,1,32.0,10.58,477358.78
27882,1010.0,1,38.0,47.09,103147.88
27883,2220.0,5,31.0,48.25,318549.97
27884,2163.0,2,47.0,29.76,268482.25
27885,2200.0,5,60.0,36.0,334250.29
27886,3844.0,2,62.0,29.48,525711.47
27887,3099.0,5,3.0,24.04,485651.76
27888,2248.0,2,27.0,2.21,325410.56
27889,3701.0,0,66.0,40.22,489943.96
27890,3810.0,5,38.0,15.14,581350.29
27891,,7,-5.0,22.71,57127.04
27892,1884.0,5,44.0,10.4,308829.11
27893,3075.0,4,41.0,32.48,435974.75
27894,1334.0,6,63.0,49.15,161730.55
27895,3299.0,6,15.0,5.71,568547.62
27896,3393.0,6,0.0,16.33,570161.65
27897,2163.0,2,59.0,33.31,275265.58
27898,3069.0,1,58.0,23.28,413407.77
27899,1355.0,1,37.0,28.66,159673.5
27900,2867.0,7,8.0,48.01,423918.03
27901,745.0,4,5.0,6.47,135689.99
27902,2919.0,7,51.0,11.67,486442.79
27903,3017.0,1,13.0,9.95,464573.92
27904,1591.0,0,19.0,46.37,157620.59
27905,1979.0,4,22.0,34.64,327782.67
27906,2827.0,3,27.0,49.14,395379.85
27907,498.0,4,30.0,3.3,84810.35
27908,2915.0,2,-5.0,,462788.37
27909,718.0,0,41.0,35.75,81361.14
27910,3622.0,6,68.0,37.67,525696.07
27911,2212.0,0,49.0,8.17,283919.23
27912,2079.0,2,11.0,11.91,306512.6
27913,1265.0,4,40.0,29.2,183060.43
27914,2003.0,5,18.0,34.2,314049.45
27915,919.0,1,43.0,1.24,114302.72
27916,3773.0,6,56.0,41.02,548229.27
27917,1825.0,7,3.0,30.15,297970.95
